19:46|BANANA (FT. SHAGGY) DJ FLE REMIX|CONKARAH
19:51|Blueberry Faygo|Lil Mosey
19:53|Sunday Best|Surfaces
19:56|Yo x Ti, Tu x Mi|Rosalía, Ozuna
19:59|Flores|Vitão, Luísa Sonza
20:02|Blinding Lights|The Weeknd
20:05|Stuck with U|Ariana Grande, Justin Bieber
20:08|Falling|Trevor Daniel
20:11|Supalonely|Benee, Gus Dapperton
20:14|Be Honest|Jorja Smith, Burna Boy
20:18|Hasta que Dios Diga|Anuel AA, Bad Bunny
20:22|Don't Start Now|Dua Lipa
20:25|Hotline Bling|Drake
20:29|Te Gusta|Mc Kevinho
20:32|Adore You|Harry Styles
20:35|Desce pro Play (PA PA PA)|MC Zaac, Tyga, Anitta
20:40|Sweet but Psycho|Ava Max
20:44|Dado|Rony Fuego, DreNaz
20:48|Savage Love|Jawsh 685, Jason Derulo
20:50|Death Bed (Coffee for Your Head)|Powfu, Beabadoobee
20:53|Qué Pena|Maluma, J Balvin
20:57|Ily (I Love You Baby)|Surf Mesa, Emilee
20:59|Say So|Doja Cat
21:03|Roses [Imanbek remix]|Saint Jhn
21:06|Breaking Me|Topic, A7S
21:08|Don't Rush|Young T & Bugsey, Headie One
21:12|Rare|Selena Gomez
21:16|Combatchy|Anitta, Lexa, MC Rebecca, Luísa Sonza
21:18|Be Kind|Marshmello, Halsey
21:22|Rockstar|DaBaby, Roddy Ricch
21:25|Runnin' (Lose It All) [The Rooftop Boys remix]|Naughty Boy, Beyoncé, Arrow Benjamin
21:29|Toosie Slide|Drake
21:33|Own It|Stormzy, Ed Sheeran, Burna Boy
21:36|Break My Heart|Dua Lipa
21:40|Call Out My Name|The Weeknd
21:44|Cocaína|GSon, Zara G, Chris [pt], Luccas, Kroa, Xamã, Giovanni
21:52|Conclusão|Julinho Ksd
21:54|Rain on Me|Lady Gaga, Ariana Grande
21:58|Vergonha na Cara|Plutónio
22:01|Watermelon Sugar|Harry Styles
22:04|TKN|Rosalía, Travis Scott
22:06|The Box|Roddy Ricch
22:09|Morado|J Balvin
22:13|China|Anuel AA, J Balvin, Daddy Yankee, Karol G, Ozuna
22:18|Tribunal|ProfJam, Benji Price
22:22|Slowly|Richie Campbell
22:25|Love Yourself|Justin Bieber
22:29|Breaking Me|Topic, A7S
